step,flux_to_10,flux_to_14,dissipation,entropy,m2,mass_error
5.274000000000000000e+03,-1.582949222341489213e-13,8.434254489034466180e-12,1.190627550608718650e+02,6.195490538624073768e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.275000000000000000e+03,-1.582949222245906282e-13,8.434254489067795743e-12,1.190627550612001073e+02,6.195490508647362698e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.276000000000000000e+03,-1.582949222151082930e-13,8.434254489100826422e-12,1.190627550615257633e+02,6.195490478954894668e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.277000000000000000e+03,-1.582949222057013602e-13,8.434254489133561448e-12,1.190627550618487618e+02,6.195490449543974102e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.278000000000000000e+03,-1.582949221963692745e-13,8.434254489166005669e-12,1.190627550621691881e+02,6.195490420411930243e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.279000000000000000e+03,-1.582949221871114049e-13,8.434254489198159084e-12,1.190627550624870565e+02,6.195490391556122315e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.280000000000000000e+03,-1.582949221779271202e-13,8.434254489230024925e-12,1.190627550628023954e+02,6.195490362973926088e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.281000000000000000e+03,-1.582949221688158651e-13,8.434254489261603191e-12,1.190627550631151763e+02,6.195490334662753521e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.282000000000000000e+03,-1.582949221597771347e-13,8.434254489292903576e-12,1.190627550634254277e+02,6.195490306620025878e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.283000000000000000e+03,-1.582949221508102222e-13,8.434254489323919618e-12,1.190627550637332206e+02,6.195490278843203714e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.284000000000000000e+03,-1.582949221419146480e-13,8.434254489354661010e-12,1.190627550640385834e+02,6.195490251329763096e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.285000000000000000e+03,-1.582949221330898314e-13,8.434254489385126136e-12,1.190627550643414168e+02,6.195490224077205937e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.286000000000000000e+03,-1.582949221243351667e-13,8.434254489415318229e-12,1.190627550646419053e+02,6.195490197083063103e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.287000000000000000e+03,-1.582949221156501237e-13,8.434254489445242134e-12,1.190627550649399495e+02,6.195490170344877869e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.288000000000000000e+03,-1.582949221070341975e-13,8.434254489474897851e-12,1.190627550652356064e+02,6.195490143860226593e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.289000000000000000e+03,-1.582949220984867066e-13,8.434254489504290228e-12,1.190627550655288900e+02,6.195490117626702182e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.290000000000000000e+03,-1.582949220900072722e-13,8.434254489533416033e-12,1.190627550658198146e+02,6.195490091641928559e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.291000000000000000e+03,-1.582949220815952382e-13,8.434254489562281728e-12,1.190627550661084371e+02,6.195490065903543089e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.292000000000000000e+03,-1.582949220732501501e-13,8.434254489590892160e-12,1.190627550663947432e+02,6.195490040409206919e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.293000000000000000e+03,-1.582949220649713262e-13,8.434254489619244099e-12,1.190627550666787329e+02,6.195490015156611181e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.294000000000000000e+03,-1.582949220567584385e-13,8.434254489647347237e-12,1.190627550669604346e+02,6.195489990143460449e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.295000000000000000e+03,-1.582949220486108812e-13,8.434254489675195113e-12,1.190627550672398769e+02,6.195489965367484112e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.296000000000000000e+03,-1.582949220405280483e-13,8.434254489702790957e-12,1.190627550675171022e+02,6.195489940826435340e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.297000000000000000e+03,-1.582949220325095359e-13,8.434254489730144462e-12,1.190627550677920965e+02,6.195489916518083849e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.298000000000000000e+03,-1.582949220245548140e-13,8.434254489757252399e-12,1.190627550680648739e+02,6.195489892440225202e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.299000000000000000e+03,-1.582949220166633019e-13,8.434254489784117997e-12,1.190627550683355054e+02,6.195489868590669437e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.300000000000000000e+03,-1.582949220088346211e-13,8.434254489810744489e-12,1.190627550686039058e+02,6.195489844967258648e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.301000000000000000e+03,-1.582949220010681655e-13,8.434254489837133489e-12,1.190627550688701746e+02,6.195489821567842166e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.302000000000000000e+03,-1.582949219933635062e-13,8.434254489863283382e-12,1.190627550691343544e+02,6.195489798390298270e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.303000000000000000e+03,-1.582949219857201130e-13,8.434254489889203862e-12,1.190627550693963883e+02,6.195489775432524890e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.304000000000000000e+03,-1.582949219781374810e-13,8.434254489914888467e-12,1.190627550696562764e+02,6.195489752692435462e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.305000000000000000e+03,-1.582949219706151811e-13,8.434254489940346889e-12,1.190627550699141466e+02,6.195489730167967204e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.306000000000000000e+03,-1.582949219631526832e-13,8.434254489965575897e-12,1.190627550701699136e+02,6.195489707857073879e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.307000000000000000e+03,-1.582949219557495833e-13,8.434254489990581955e-12,1.190627550704236342e+02,6.195489685757727859e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.308000000000000000e+03,-1.582949219484053009e-13,8.434254490015360215e-12,1.190627550706753084e+02,6.195489663867931504e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.309000000000000000e+03,-1.582949219411194825e-13,8.434254490039920371e-12,1.190627550709250073e+02,6.195489642185687172e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.310000000000000000e+03,-1.582949219338915729e-13,8.434254490064260806e-12,1.190627550711726457e+02,6.195489620709034445e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.311000000000000000e+03,-1.582949219267211680e-13,8.434254490088383138e-12,1.190627550714183513e+02,6.195489599436022212e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.312000000000000000e+03,-1.582949219196078136e-13,8.434254490112290596e-12,1.190627550716620391e+02,6.195489578364721073e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.313000000000000000e+03,-1.582949219125510805e-13,8.434254490135984797e-12,1.190627550719038226e+02,6.195489557493211969e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.314000000000000000e+03,-1.582949219055504133e-13,8.434254490159465741e-12,1.190627550721436165e+02,6.195489536819606860e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.315000000000000000e+03,-1.582949218986054333e-13,8.434254490182739889e-12,1.190627550723815204e+02,6.195489516342024946e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.316000000000000000e+03,-1.582949218917156610e-13,8.434254490205805626e-12,1.190627550726175059e+02,6.195489496058609204e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.317000000000000000e+03,-1.582949218848807177e-13,8.434254490228664569e-12,1.190627550728515871e+02,6.195489475967520193e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.318000000000000000e+03,-1.582949218781001490e-13,8.434254490251318331e-12,1.190627550730838209e+02,6.195489456066929843e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.319000000000000000e+03,-1.582949218713735510e-13,8.434254490273771761e-12,1.190627550733141788e+02,6.195489436355035934e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.320000000000000000e+03,-1.582949218647003683e-13,8.434254490296023243e-12,1.190627550735426894e+02,6.195489416830046586e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.321000000000000000e+03,-1.582949218580803486e-13,8.434254490318077623e-12,1.190627550737693667e+02,6.195489397490189565e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.322000000000000000e+03,-1.582949218515129364e-13,8.434254490339934901e-12,1.190627550739941967e+02,6.195489378333709181e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.323000000000000000e+03,-1.582949218449978036e-13,8.434254490361596694e-12,1.190627550742172645e+02,6.195489359358871455e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.324000000000000000e+03,-1.582949218385344706e-13,8.434254490383064615e-12,1.190627550744385417e+02,6.195489340563945512e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.325000000000000000e+03,-1.582949218321225082e-13,8.434254490404340282e-12,1.190627550746579999e+02,6.195489321947230462e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.326000000000000000e+03,-1.582949218257615882e-13,8.434254490425426926e-12,1.190627550748757244e+02,6.195489303507037823e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.327000000000000000e+03,-1.582949218194512563e-13,8.434254490446326161e-12,1.190627550750916868e+02,6.195489285241689452e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.328000000000000000e+03,-1.582949218131911086e-13,8.434254490467037988e-12,1.190627550753059580e+02,6.195489267149532022e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.329000000000000000e+03,-1.582949218069807664e-13,8.434254490487565638e-12,1.190627550755184814e+02,6.195489249228918409e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.330000000000000000e+03,-1.582949218008198511e-13,8.434254490507912342e-12,1.190627550757293136e+02,6.195489231478225271e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.331000000000000000e+03,-1.582949217947078830e-13,8.434254490528074870e-12,1.190627550759384548e+02,6.195489213895840641e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.332000000000000000e+03,-1.582949217886445593e-13,8.434254490548058067e-12,1.190627550761459190e+02,6.195489196480167025e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.333000000000000000e+03,-1.582949217826294507e-13,8.434254490567863550e-12,1.190627550763516780e+02,6.195489179229624509e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.334000000000000000e+03,-1.582949217766622039e-13,8.434254490587491318e-12,1.190627550765558595e+02,6.195489162142650755e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.335000000000000000e+03,-1.582949217707424149e-13,8.434254490606942987e-12,1.190627550767583500e+02,6.195489145217688596e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.336000000000000000e+03,-1.582949217648697305e-13,8.434254490626225019e-12,1.190627550769592347e+02,6.195489128453203612e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.337000000000000000e+03,-1.582949217590437213e-13,8.434254490645334184e-12,1.190627550771584708e+02,6.195489111847677926e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.338000000000000000e+03,-1.582949217532640846e-13,8.434254490664268865e-12,1.190627550773561723e+02,6.195489095399599866e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.339000000000000000e+03,-1.582949217475304163e-13,8.434254490683038757e-12,1.190627550775522252e+02,6.195489079107478439e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.340000000000000000e+03,-1.582949217418423884e-13,8.434254490701637396e-12,1.190627550777467292e+02,6.195489062969837126e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.341000000000000000e+03,-1.582949217361995969e-13,8.434254490720074476e-12,1.190627550779396699e+02,6.195489046985202514e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.342000000000000000e+03,-1.582949217306016885e-13,8.434254490738345151e-12,1.190627550781310617e+02,6.195489031152134273e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.343000000000000000e+03,-1.582949217250483096e-13,8.434254490756454267e-12,1.190627550783209188e+02,6.195489015469187940e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.344000000000000000e+03,-1.582949217195390818e-13,8.434254490774400209e-12,1.190627550785092552e+02,6.195488999934944899e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.345000000000000000e+03,-1.582949217140737272e-13,8.434254490792187823e-12,1.190627550786960711e+02,6.195488984547989638e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.346000000000000000e+03,-1.582949217086517916e-13,8.434254490809817110e-12,1.190627550788814233e+02,6.195488969306930426e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.347000000000000000e+03,-1.582949217032730224e-13,8.434254490827288069e-12,1.190627550790652123e+02,6.195488954210382769e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.348000000000000000e+03,-1.582949216979370157e-13,8.434254490844600701e-12,1.190627550792476086e+02,6.195488939256973547e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.349000000000000000e+03,-1.582949216926435192e-13,8.434254490861763083e-12,1.190627550794284986e+02,6.195488924445348251e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.350000000000000000e+03,-1.582949216873920533e-13,8.434254490878770369e-12,1.190627550796079532e+02,6.195488909774163748e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.351000000000000000e+03,-1.582949216821824411e-13,8.434254490895627405e-12,1.190627550797859584e+02,6.195488895242084141e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.352000000000000000e+03,-1.582949216770142283e-13,8.434254490912335807e-12,1.190627550799625567e+02,6.195488880847792144e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.353000000000000000e+03,-1.582949216718871121e-13,8.434254490928892344e-12,1.190627550801376913e+02,6.195488866589983914e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.354000000000000000e+03,-1.582949216668007894e-13,8.434254490945303478e-12,1.190627550803114616e+02,6.195488852467359744e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.355000000000000000e+03,-1.582949216617549321e-13,8.434254490961565978e-12,1.190627550804838108e+02,6.195488838478643708e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.356000000000000000e+03,-1.582949216567492121e-13,8.434254490977684691e-12,1.190627550806547674e+02,6.195488824622560912e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.357000000000000000e+03,-1.582949216517833264e-13,8.434254490993658001e-12,1.190627550808244024e+02,6.195488810897855078e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.358000000000000000e+03,-1.582949216468568964e-13,8.434254491009490755e-12,1.190627550809926163e+02,6.195488797303287501e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.359000000000000000e+03,-1.582949216419697453e-13,8.434254491025184569e-12,1.190627550811595228e+02,6.195488783837613275e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.360000000000000000e+03,-1.582949216371213935e-13,8.434254491040736210e-12,1.190627550813250934e+02,6.195488770499614377e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.361000000000000000e+03,-1.582949216323116897e-13,8.434254491056148912e-12,1.190627550814893283e+02,6.195488757288081055e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.362000000000000000e+03,-1.582949216275402298e-13,8.434254491071425904e-12,1.190627550816521847e+02,6.195488744201815965e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.363000000000000000e+03,-1.582949216228067109e-13,8.434254491086565571e-12,1.190627550818138189e+02,6.195488731239629000e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.364000000000000000e+03,-1.582949216181108302e-13,8.434254491101571144e-12,1.190627550819741032e+02,6.195488718400342463e-10,9.999999999562536601e-01,5.551115123125782702e-16
5.365000000000000000e+03,-1.582949216134523604e-13,8.434254491116442623e-12,1.190627550821331226e+02,6.195488705682793131e-10,9.999999999562536601e-01,5.551115123125782702e-16
